,nasdaq100,nifty50,gold
2012-09-17,154270.6066992078,5610.0,95469.93793791812
2012-09-18,154349.95095698163,5600.0498046875,95525.43527113041
2012-09-20,155270.1142913727,5554.25,95911.86292571109
2012-09-21,155266.85563222785,5691.14990234375,96335.07797050476
2012-09-24,152061.91734292544,5669.60009765625,94215.95885965275
2012-09-25,149644.11809612066,5673.89990234375,94112.84601967782
2012-09-26,148839.4501566477,5663.4501953125,93671.10247859498
2012-09-27,149567.37634050287,5649.5,94227.0184751465
2012-09-28,148379.45879099704,5703.2998046875,93882.46647891542
2012-10-01,146414.68164938595,5718.7998046875,93294.63688087463
2012-10-03,147010.96675966308,5731.25,92691.52922957763
2012-10-04,146346.10891759023,5787.60009765625,92823.1426753113
2012-10-05,145484.14577081427,5746.9501953125,92021.20369139407
2012-10-08,146697.892208457,5676.0,93353.4938659668
2012-10-09,144548.53034124523,5704.60009765625,92941.83136367798
2012-10-10,144729.94729354978,5652.14990234375,93525.41371860355
2012-10-11,143215.3482310474,5708.0498046875,93159.15967617184
2012-10-12,143264.32587001473,5676.0498046875,92590.34271240234
2012-10-15,145248.73586028814,5687.25,92030.56884765625
2012-10-16,146887.38772932068,5648.0,92238.7970717987
2012-10-17,146741.48444017395,5660.25,92598.30205345154
2012-10-18,146560.62978360802,5718.7001953125,93106.17065705266
2012-10-19,143043.7207447486,5684.25,92011.30663765874
2012-10-22,144072.73318354972,5717.14990234375,92237.64291498112
2012-10-23,143213.25942251645,5691.39990234375,91766.45946842339
2012-10-25,142312.3738657916,5705.2998046875,91674.17657470703
2012-10-31,142876.46362937987,5619.7001953125,92672.86531448364
2012-11-01,144798.19918340817,5645.0498046875,92352.27565986942
2012-11-02,142517.3920876123,5697.7001953125,89820.4857857544
2012-11-05,143823.93296166882,5704.2001953125,90515.81271384284
2012-11-06,146353.16342001501,5724.39990234375,93569.29161200253
2012-11-07,142177.35931785405,5760.10009765625,93228.91368808597
2012-11-08,139428.1573539665,5738.75,93513.23373515019
2012-11-09,140466.51752458513,5686.25,94055.65301125497
2012-11-12,140988.2530577872,5683.7001953125,94453.62123041693
2012-11-15,138342.51051075943,5631.0,93893.98498107307
2012-11-16,138613.4835900804,5574.0498046875,93768.7872620942
2012-11-19,143180.7979049906,5571.39990234375,95643.9736404419
2012-11-20,142856.78195687756,5571.5498046875,94875.94059775397
2012-11-21,143281.24485282227,5614.7998046875,95203.83480692748
2012-11-23,145726.490055589,5626.60009765625,96685.77341637574
2012-11-26,147016.53758250177,5635.89990234375,96997.52988815308
2012-11-27,146958.04296514392,5727.4501953125,96929.03924812004
2012-11-29,149285.71035007108,5825.0,96210.21735153813
2012-11-30,146849.58036429062,5879.85009765625,93822.33767953189
2012-12-03,144968.69793954585,5870.9501953125,93302.05447825929
2012-12-04,146114.9977890132,5889.25,92798.90317426762
2012-12-05,144221.35498244595,5900.5,92528.58710291749
2012-12-06,144869.28728022147,5930.89990234375,92730.96100153495
2012-12-07,142940.35240349546,5907.39990234375,92242.63101196289
2012-12-10,143863.6656872062,5908.89990234375,93080.99614334106
2012-12-11,146140.631101856,5898.7998046875,93076.39716702886
2012-12-12,145116.82121823635,5888.0,93139.2804799988
2012-12-13,144160.51781629212,5851.5,92101.60081926268
2012-12-14,143120.53048756532,5879.60009765625,92349.8793695923
2012-12-17,145036.98567986023,5857.89990234375,92381.28553390503
2012-12-18,148385.22367225774,5896.7998046875,91568.73528671265
2012-12-19,147595.41783466004,5929.60009765625,91404.19128799438
2012-12-20,146927.76896768343,5916.39990234375,89726.0070839203
2012-12-21,146151.81473653018,5847.7001953125,90998.31475209352
2012-12-24,146346.9160192199,5855.75,91319.19522868656
2012-12-26,145065.99215056095,5905.60009765625,91302.28012352902
2012-12-27,144385.1638012249,5870.10009765625,91173.65954146115
2012-12-28,143198.64052172378,5908.35009765625,90923.51936351322
2012-12-31,145693.89216204174,5905.10009765625,91700.3243135009
2013-01-02,150171.48891362362,5993.25,92290.99990440067
2013-01-03,148492.86584339477,6009.5,90962.2442312073
2013-01-04,148479.25848100707,6016.14990234375,89818.15428013913
2013-01-07,149505.19490196835,5988.39990234375,90305.04175758362
2013-01-08,150122.27527681645,6001.7001953125,91744.70451545715
2013-01-09,149988.00999987498,5971.5,90994.14336794429
2013-01-10,150238.36591230705,5968.64990234375,91828.82491597906
2013-01-11,149939.56592250243,5951.2998046875,90566.2777709961
2013-01-14,150102.38500438537,6024.0498046875,91569.20659048157
2013-01-15,148383.34815878235,6056.60009765625,91733.5175817688
2013-01-16,149351.80558579043,6001.85009765625,91897.29068738408
2013-01-17,150236.13310484774,6039.2001953125,92444.59607087402
2013-01-18,149089.60581721924,6064.39990234375,91663.33475255128
2013-01-22,147657.14504369162,6048.5,91018.47566005867
2013-01-23,148626.8354472816,6054.2998046875,90736.43076302484
2013-01-24,146166.40761753172,6019.35009765625,89598.72477722168
2013-01-25,146902.19573344663,6074.64990234375,88912.24283576664
2013-01-28,147523.53130412847,6074.7998046875,88887.55330305174
2013-01-29,147900.9174471125,6049.89990234375,89525.0145388702
2013-01-30,147227.56849208102,6055.75,90308.06453838805
2013-01-31,145598.74898615666,6034.75,88514.96282982174
2013-02-01,147078.6048596911,5998.89990234375,88833.78558793338
2013-02-04,144373.68731612805,5987.25,89063.9734794097
2013-02-05,146794.1342560025,5956.89990234375,89110.49208302004
2013-02-06,145921.8181463424,5959.2001953125,89141.23053282779
2013-02-07,145984.7141647339,5938.7998046875,88786.77229377441
2013-02-08,147709.751047777,5903.5,88661.18550872803
2013-02-11,148687.40603516344,5897.85009765625,88323.74104566034
2013-02-12,149065.45678905398,5922.5,88960.55226721801
2013-02-13,149361.96682663634,5932.9501953125,88536.87826822512
2013-02-14,149152.81826004572,5896.9501953125,87976.28326923214
2013-02-15,149065.47082275152,5887.39990234375,86743.2798543945
2013-02-19,150769.79880650528,5939.7001953125,86879.84172844235
2013-02-20,148406.0729076108,5943.0498046875,85447.54463713383
2013-02-21,146605.9253594745,5852.25,85330.11621219479
2013-02-22,149094.1645425195,5850.2998046875,85645.48217847897
2013-02-25,146589.74000531528,5854.75,86087.82806207892
2013-02-26,146131.3944969885,5761.35009765625,86999.51329404302
2013-02-27,148269.2748381244,5796.89990234375,86281.17695493158
2013-02-28,147494.4505278468,5693.0498046875,84971.76666647941
2013-03-01,149375.93039894104,5719.7001953125,85453.1993962219
2013-03-04,151492.6762639871,5698.5,86305.14258862613
2013-03-05,153561.2612838745,5784.25,86379.40815166011
2013-03-06,153361.8112525195,5818.60009765625,86473.88030595705
2013-03-07,153168.4993384732,5863.2998046875,86162.03704195563
2013-03-08,152986.6354754381,5945.7001953125,86016.13935100101
2013-03-11,152804.9096128801,5942.35009765625,85742.38569408562
2013-03-12,152386.47631766088,5914.10009765625,86590.3335056305
2013-03-13,151526.12407598644,5851.2001953125,85993.73852927238
2013-03-14,152613.2496415954,5908.9501953125,86469.78482237551
2013-03-15,152156.32874693628,5872.60009765625,86557.1535205841
2013-03-18,150848.42221448664,5835.25,86685.3025713074
2013-03-19,150716.05695481785,5745.9501953125,87127.83053983469
2013-03-20,152551.71018719207,5694.39990234375,87396.560049057
2013-03-21,150813.09857353196,5658.75,87710.03019134514
2013-03-22,152022.3680184558,5651.35009765625,87181.3207536377
2013-03-25,151587.07452529762,5633.85009765625,87198.77407380985
2013-03-26,152022.489944458,5641.60009765625,86441.29587612301
2013-03-28,153302.90990951657,5682.5498046875,86737.98583437502
2013-04-01,151741.0512084961,5704.39990234375,86800.0
2013-04-02,153506.60958455876,5748.10009765625,85721.66650006408
2013-04-03,152128.44316979498,5672.89990234375,84515.80323745124
2013-04-04,153393.58845167607,5574.75,85167.44118004758
2013-04-05,152121.95364284515,5553.25,86462.67862644652
2013-04-08,152005.67040534317,5542.9501953125,85765.17388916016
2013-04-09,153073.27251393348,5495.10009765625,86571.61953125615
2013-04-10,155864.11399668455,5558.7001953125,84947.61132265627
2013-04-11,155241.78753154818,5594.0,84938.36457639467
2013-04-12,155101.15093839355,5528.5498046875,81501.29850387573
2013-04-15,152582.40256313235,5568.39990234375,74211.2034718506
2013-04-16,153694.21654266398,5688.9501953125,75092.44739339594
2013-04-17,150805.57129064575,5688.7001953125,74926.29520621337
2013-04-18,148128.358948729,5783.10009765625,75200.01434326172
2013-04-22,152131.57473294437,5834.39990234375,76930.09869384766
2013-04-23,154181.7515598759,5836.89990234375,76596.84715111088
2013-04-25,154448.63885497022,5916.2998046875,79255.87286144402
2013-04-26,154008.9382997146,5871.4501953125,78811.28130266117
2013-04-29,155468.9637894882,5904.10009765625,79574.16946433717
2013-04-30,155338.49493706785,5930.2001953125,79201.41346735228
2013-05-02,156642.61143084243,5999.35009765625,78973.99700186774
2013-05-03,158442.4994953014,5944.0,78791.05506112054
2013-05-06,160100.72409146,5971.0498046875,79531.3804702484
2013-05-07,159833.4774306789,6043.5498046875,78431.46961212158
2013-05-08,160753.94419920165,6069.2998046875,79823.47891659243
2013-05-09,160634.84737037122,6050.14990234375,79679.46666250005
2013-05-10,161714.37729457766,6094.75,77943.5306273438
2013-05-13,163502.03269968834,5980.4501953125,78650.76473045349
2013-05-14,164177.5515814377,5995.39990234375,78070.70840257872
2013-05-15,164477.5244127661,6146.75,76497.47682952881
2013-05-16,164297.85096834227,6169.89990234375,75982.56229332276
2013-05-17,165920.3683704883,6187.2998046875,74766.49337073974
2013-05-20,166479.6183082983,6156.89990234375,76286.00945656747
2013-05-21,167689.54175768886,6114.10009765625,76341.14640892949
2013-05-22,166910.57500205934,6094.5,76111.04127434082
2013-05-23,166647.69442763366,5967.0498046875,77545.53625488281
2013-05-24,166623.743795719,5983.5498046875,77255.85737404786
2013-05-28,168993.93137978017,6111.25,77378.54378703609
2013-05-29,168602.3812138373,6104.2998046875,78327.41061597597
2013-05-30,169800.95118118823,6124.0498046875,79577.54467391968
2013-05-31,168105.66091677733,5985.9501953125,78511.99912864994
2013-06-03,169482.0877430737,5939.2998046875,79998.21179904789
2013-06-04,167829.1120963376,5919.4501953125,78849.52803839417
2013-06-05,166603.38487182744,5923.85009765625,79321.44398737792
2013-06-06,167689.15786676947,5921.39990234375,80465.55559606012
2013-06-07,169995.07946294174,5881.0,78606.95573043823
2013-06-10,169973.4738067044,5878.0,78788.83455914911
2013-06-11,168231.39461894054,5788.7998046875,78265.92772293091
2013-06-12,169212.81511834543,5760.2001953125,80485.01199187618
2013-06-13,171842.27179127187,5699.10009765625,79898.04489750974
2013-06-14,170738.00174447522,5808.39990234375,80460.62975606695
2013-06-17,172639.12225160096,5850.0498046875,80344.83212325443
2013-06-18,176283.95234007854,5813.60009765625,80408.01107344357
2013-06-19,173761.12720298767,5822.25,80648.17708525388
2013-06-20,172171.18438710272,5655.89990234375,76598.49367460329
2013-06-21,171433.12871320918,5667.64990234375,76938.0283705322
2013-06-24,170345.13885520026,5590.25,76362.85560585931
2013-06-25,171009.65971183777,5609.10009765625,76052.0225190064
2013-06-26,175694.32459984906,5588.7001953125,74652.70485624997
2013-06-27,174956.89041157346,5682.35009765625,72911.74433671264
2013-06-28,175123.00987858884,5842.2001953125,73658.07700274047
2013-07-01,173820.1892745085,5898.85009765625,74572.82957999874
2013-07-02,174453.60124517605,5857.5498046875,74053.89176365966
2013-07-03,177128.76870366745,5770.89990234375,75400.21064605098
2013-07-05,178311.75947630312,5867.89990234375,72986.25804374693
2013-07-08,180008.4895134531,5811.5498046875,74943.6123424652
2013-07-09,179342.71815102547,5859.0,74872.36348803714
2013-07-10,179703.52228157222,5816.7001953125,74704.29327119142
2013-07-11,183038.31005596742,5935.10009765625,76584.54080965882
2013-07-12,184211.52394611295,6009.0,76446.94309229124
2013-07-15,184199.6705050841,6030.7998046875,76781.5115964599
2013-07-16,182472.42471889406,5955.25,76535.40634975582
2013-07-17,183028.07292145025,5973.2998046875,75808.86552721867
2013-07-18,183862.81205011345,6038.0498046875,76739.43200865481
2013-07-19,181898.0210969355,6029.2001953125,77259.15697496943
2013-07-22,182452.21940496005,6031.7998046875,79807.13465955807
2013-07-23,181150.39360654913,6077.7998046875,79782.90356692811
2013-07-24,179814.65878217295,5990.5,78029.89756307378
2013-07-25,180509.93581451476,5907.5,78355.18224334717
2013-07-26,181368.3677517511,5886.2001953125,77924.7859632019
2013-07-29,182332.45065908972,5831.64990234375,78922.90058836667
2013-07-30,187612.74724772573,5755.0498046875,80509.79022216797
2013-07-31,187358.2194481399,5742.0,79570.81488201907
2013-08-01,188931.68665291741,5727.85009765625,79227.66123962402
2013-08-02,189972.34111929685,5677.89990234375,79203.48656474613
2013-08-05,191347.97060977668,5685.39990234375,79298.37728266604
2013-08-06,189776.6825858215,5542.25,77996.74384604488
2013-08-07,190873.17772381566,5519.10009765625,78713.1756675751
2013-08-08,190074.0039471388,5565.64990234375,79590.94255498052
2013-08-12,191838.31656593177,5612.39990234375,81910.53457780462
2013-08-13,193018.14299702458,5699.2998046875,81187.73800750729
2013-08-14,191803.99037242122,5742.2998046875,81760.86122131348
2013-08-16,188307.7160563646,5507.85009765625,84030.33670643624
2013-08-19,196004.1719394531,5414.75,87231.86479766853
2013-08-20,195286.28813120723,5401.4501953125,86999.61529119872
2013-08-21,198693.39990349114,5302.5498046875,88664.11576684564
2013-08-22,199788.2419622317,5408.4501953125,88318.99387646466
2013-08-23,201234.24339942634,5471.75,89897.03896618634
2013-08-26,200765.81499999762,5476.5,89560.14797973633
2013-08-27,204563.52589085698,5287.4501953125,94981.3152347412
2013-08-28,206910.63955052197,5285.0,95569.64783477783
2013-08-29,208461.53575112298,5409.0498046875,95215.33178289793
2013-08-30,207144.05797252804,5471.7998046875,94083.17650262453
2013-09-03,212125.65615708008,5341.4501953125,96877.3208618164
2013-09-04,207063.25789979845,5448.10009765625,92108.66995211784
2013-09-05,206601.08577727154,5592.9501953125,90635.58763026726
2013-09-06,206828.14944074303,5680.39990234375,91533.29486273788
2013-09-10,202634.15434700157,5896.75,86784.03898976138
2013-09-11,200839.96389955748,5913.14990234375,86143.92533387756
2013-09-12,202029.76435714867,5850.7001953125,84640.04813220212
2013-09-13,202202.17206909787,5850.60009765625,83240.40815570066
2013-09-16,200546.38929262385,5840.5498046875,83409.89375173952
2013-09-17,201596.64530970156,5850.2001953125,82734.21039962769
2013-09-18,205446.69944209605,5899.4501953125,83149.9294991456
2013-09-19,201346.96813438553,6115.5498046875,85162.9856377258
2013-09-20,200545.95305685885,6012.10009765625,82868.17317008972
2013-09-23,201788.237691449,5889.75,83170.09393521119
2013-09-24,201874.3536165282,5892.4501953125,82539.52160644531
2013-09-25,200309.7805275116,5873.85009765625,83400.23893185426
2013-09-26,199637.29013090208,5882.25,81705.82588702394
2013-09-27,199406.42053544614,5833.2001953125,82619.43289440917
2013-09-30,201394.95883703604,5735.2998046875,83012.37242889404
2013-10-01,203673.4655426331,5780.0498046875,80516.46078491211
2013-10-03,199128.90869827569,5909.7001953125,81626.10430657957
2013-10-04,200909.6384668853,5907.2998046875,81149.00777554326
2013-10-07,197379.05203824304,5906.14990234375,81316.22841210943
2013-10-08,195634.55951920152,5928.39990234375,82140.12135473639
2013-10-09,194240.40413007513,6007.4501953125,80779.49230378726
2013-10-10,197819.85977468267,6020.9501953125,79883.52528723143
2013-10-11,199236.2730870545,6096.2001953125,78121.48077392578
2013-10-14,199854.5122766327,6112.7001953125,78345.43486187747
2013-10-15,200617.3283068724,6089.0498046875,78709.59233093262
2013-10-17,201708.2047526855,6045.85009765625,80816.96499832161
2013-10-18,204922.05572222918,6189.35009765625,80309.83948608395
2013-10-21,203754.7238659272,6204.9501953125,79757.7296347199
2013-10-22,206022.43789331522,6202.7998046875,82147.57315635681
2013-10-23,205849.0005356064,6178.35009765625,82061.5301125641
2013-10-24,206618.2463641204,6164.35009765625,82969.78802963253
2013-10-25,207936.36088243872,6144.89990234375,83104.98253204348
2013-10-28,207831.85035459604,6101.10009765625,83066.87814331055
2013-10-29,208626.53680706024,6220.89990234375,82743.24673870858
